idEstado,idHojaVida,idHVEduUniversitaria,intItemEduUni,strAnioBachiller,strAnioTitulo,strBachillerEduUni,strCarreraUni,strConcluidoEduUni,strEduUniversitaria,strEgresadoEduUni,strMetodoAccion,strOrder,strTengoEduUniversitaria,strTituloUni,strUniversidad,strUsuario,strComentario,fecha_registro
1,135430,138751,1,2014,,,INGENIERO DE MINAS,1,1,1,,,1,,UNIVERSIDAD NACIONAL JORGE BASADRE GROHMANN,,,2021-02-21 12:00:47
1,135469,138804,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,134999,138112,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,134122,138101,1,2010,,0,-,1,1,1,,,1,0,UNIVERSIDAD NACIONAL  JOSE FAUSTINO SANCHEZ CARRION,,GRADO EN TRAMITE,2021-02-21 12:00:47
1,135005,138120,1,2016,,,LICENCIADA EN PSICOLOGÍA,1,1,1,,,1,,UNIVERSIDAD CATÓLICA LOS ÁNGELES DE CHIMBOTE,,,2021-02-21 12:00:47
1,135012,138145,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,137232,141337,1,2013,,,BACHILLER EN EDUCACION,1,1,1,,,1,,UNIVERSIDAD JOSÉ CARLOS MARIÁTEGUI,,,2021-02-21 12:00:47
1,137786,142108,1,2008,,0,CONTADOR PUBLICO,1,1,1,,,1,0,UNIVERSIDAD JOSE CARLOS MARIATEGUI,,,2021-02-21 12:00:47
1,137256,141372,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,137205,141312,1,,,0,INGENIERIA INDUSTRIAL,2,1,2,,,1,0,SANTO TOMAS DE AQUINO -  ARGENTINA,,,2021-02-21 12:00:47
1,137212,141327,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,137221,141332,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,137229,141345,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,134401,137293,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,136010,139581,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,135032,138179,1,2000,,,"BACHILLER EN EDUCACION, ESPECIALIDAD: EDUCACION ESPECIAL",1,1,1,,,1,,UNIVERSIDAD NACIONAL DE EDUCACIÓN ENRIQUE GUZMÁN Y VALLE,,,2021-02-21 12:00:47
1,135032,139594,2,1998,,0,ABOGADO,1,1,1,,,1,0,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,,,2021-02-21 12:00:47
1,136030,139632,1,,,0,EDUCACIÓN  ESPECIALIDAD LENGUA COMUNICACIÓN E IDIOMA INGLÉS,2,1,2,,,1,0,UNIVERSIDAD JOSE FAUSTINO SANCHEZ C,,,2021-02-21 12:00:47
1,137239,141347,1,2020,,,BACHILLER EN DERECHO,1,1,1,,,1,,UNIVERSIDAD NACIONAL SAN LUIS GONZAGA DE ICA,,TITULO EN TRAMITE,2021-02-21 12:00:47
1,137357,141514,1,2018,,,INGENIERO AMBIENTAL Y SANITARIO,1,1,1,,,1,,UNIVERSIDAD NACIONAL SAN LUIS GONZAGA DE ICA,,,2021-02-21 12:00:47
1,137520,141747,1,1985,,,BACHILLER EN MEDICINA HUMANA,1,1,1,,,1,,UNIVERSIDAD NACIONAL SAN LUIS GONZAGA DE ICA,,,2021-02-21 12:00:47
1,137579,141852,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,136785,140700,1,1998,,0,PSICOLOGIA,1,1,1,,,1,0,UNIVERSIDAD NACIONAL HERMILIO VALDIZAN,,TITULADA,2021-02-21 12:00:47
1,136821,140751,1,1996,,0,ABOGADO,1,1,1,,,1,0,UNIVERSIDAD NACIONAL HERMILIO VALDIZAN,,,2021-02-21 12:00:47
1,136872,140837,1,1993,,,ABOGADO,1,1,1,,,1,,UNIVERSIDAD TECNOLÓGICA DE LOS ANDES,,,2021-02-21 12:00:47
1,134745,137758,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,134756,137769,1,2007,,,ABOGADO,1,1,1,,,1,,UNIVERSIDAD NACIONAL SAN LUIS GONZAGA DE ICA,,,2021-02-21 12:00:47
1,134757,137771,1,2007,,,ABOGADO,1,1,1,,,1,,UNIVERSIDAD NACIONAL SAN LUIS GONZAGA DE ICA,,,2021-02-21 12:00:47
1,133941,136677,1,,,0,INGENIERIA DE RECURSOS NATURALES RENOVABLES,1,1,1,,,1,0,NACIONAL AGRARIA DE LA SELVA,,,2021-02-21 12:00:47
1,133944,136681,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,133946,136683,1,1993,,,ABOGADO,1,1,1,,,1,,UNIVERSIDAD NACIONAL HERMILIO VALDIZÁN DE HUÁNUCO,,,2021-02-21 12:00:47
1,133946,136684,2,1992,,,BACHILLER EN DERECHO Y CIENCIAS POLITICAS,1,1,1,,,1,,UNIVERSIDAD NACIONAL HERMILIO VALDIZÁN DE HUÁNUCO,,,2021-02-21 12:00:47
1,133946,136902,3,2005,,0,CIENCIAS CONTABLES Y FINANCIERAS,1,1,1,,,1,0,UNIVERSIDAD HERMILIO VALDIZAN DE HUANUCO,,BACHILLER,2021-02-21 12:00:47
1,133888,136605,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,133893,136618,1,2007,,,BACHILLER EN DERECHO,1,1,1,,,1,,UNIVERSIDAD ANDINA DEL CUSCO,,,2021-02-21 12:00:47
1,133893,137619,2,2008,,0,ABOGADA,1,1,1,,,1,0,UNIVERSIDAD ANDINA DEL CUSCO,,,2021-02-21 12:00:47
1,133931,136662,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,134951,138055,1,1991,,0,ABOGADA,1,1,2,,,1,0,UNIVERSIDA DE SAN MARTIN DE PORRES,,CAL16848,2021-02-21 12:00:47
1,134984,138080,1,2009,,,LICENCIADO EN CIENCIAS MILITARES,1,1,1,,,1,,ESCUELA MILITAR DE CHORRILLOS “CORONEL FRANCISCO BOLOGNESI”,,,2021-02-21 12:00:47
1,134965,138165,1,2015,,,ABOGADO,1,1,1,,,1,,UNIVERSIDAD DE LIMA,,,2021-02-21 12:00:47
1,134653,137629,1,1990,,,BACHILLER EN ECONOMÍA,1,1,1,,,1,,UNIVERSIDAD NACIONAL DEL CALLAO,,,2021-02-21 12:00:47
1,135035,138171,1,2015,,,Abogado,1,1,1,,,1,,UNIVERSIDAD DE LIMA,,,2021-02-21 12:00:47
1,134852,138346,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,134759,137782,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,134845,138144,1,,,0,CIENCIAS POLITICAS,2,1,2,,,1,0,UNIVERSIDAD DEL SALVADOR,,ESTUDIOS CURSADOS EN BUENOS AIRES (ARGENTINA),2021-02-21 12:00:47
1,134719,137716,1,2019,,,ABOGADO,1,1,1,,,1,,UNIVERSIDAD PRIVADA TELESUP S.A.C.,,,2021-02-21 12:00:47
1,134980,138072,1,1997,,,QUIMICO FARMACEUTICO Y BIOQUIMICO,1,1,1,,,1,,UNIVERSIDAD INCA GARCILASO DE LA VEGA ASOCIACIÓN CIVIL,,,2021-02-21 12:00:47
1,135049,138204,1,,,0,DERECHO,2,1,2,,,1,0,UNIVERSIDAD SAN MARTIN DE PORRES,,ESTUDIO DE DERECHO NO CONCLUIDOS,2021-02-21 12:00:47
1,134974,138065,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,134835,137875,1,2018,,,ABOGADO,1,1,1,,,1,,PONTIFICIA UNIVERSIDAD CATÓLICA DEL PERÚ,,,2021-02-21 12:00:47
1,135155,138352,1,2005,,,CIRUJANO DENTISTA,1,1,1,,,1,,UNIVERSIDAD DE SAN MARTÍN DE PORRES,,,2021-02-21 12:00:47
1,135744,139211,1,1990,,0,LICENCIADO EN ECONOMÍA,1,1,1,,,1,0,PONTIFICIA UNIVERSIDAD CATÓLICA DEL PERÚ - PUCP,,,2021-02-21 12:00:47
1,134940,138037,1,2019,,,ABOGADO,1,1,1,,,1,,UNIVERSIDAD PRIVADA TELESUP S.A.C.,,,2021-02-21 12:00:47
1,134964,138114,1,2014,,,ABOGADO,1,1,1,,,1,,UNIVERSIDAD INCA GARCILASO DE LA VEGA ASOCIACIÓN CIVIL,,OPTE EL GRADO DE BACHILLER EN LA UNIVERSIDAD NACIONAL FEDERICO VILLARREAL,2021-02-21 12:00:47
1,134961,138059,1,2007,,,ABOGADO,1,1,1,,,1,,UNIVERSIDAD DE SAN MARTÍN DE PORRES,,,2021-02-21 12:00:47
1,134496,137486,1,1973,,0,BACHILLER EN ADMINISTRACIÓN,1,1,1,,,1,0,UNIVERSIDAD NACIONAL FEDERICO VILLAREAL,,,2021-02-21 12:00:47
1,134496,137487,2,1982,,0,BACHILLER EN INGENIERIA INDUSTRIAL,1,1,1,,,1,0,UNIVERSIDAD NACIONAL DE INGENIERIA,,,2021-02-21 12:00:47
1,134956,138064,1,,,0,PSICOLOGIA,2,1,2,,,1,0,UNIVERSIDAD CONTINENTAL,,EN CURSO,2021-02-21 12:00:47
1,134499,137423,1,2012,,,ABOGADO,1,1,1,,,1,,UNIVERSIDAD INCA GARCILASO DE LA VEGA ASOCIACIÓN CIVIL,,,2021-02-21 12:00:47
1,134848,137899,1,2011,,,LICENCIADA EN ADMINISTRACION DE NEGOCIOS,1,1,1,,,1,,ASOCIACIÓN UNIVERSIDAD PRIVADA SAN JUAN BAUTISTA,,,2021-02-21 12:00:47
1,135556,138904,1,2013,,,ABOGADO,1,1,1,,,1,,UNIVERSIDAD INCA GARCILASO DE LA VEGA ASOCIACIÓN CIVIL,,,2021-02-21 12:00:47
1,135556,138908,2,1994,,0,CONTADOR PUBLICO,1,1,1,,,1,0,UNIVERSIDAD NACIONAL DEL CALLAO,,,2021-02-21 12:00:47
1,137896,142301,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,136849,140794,1,2019,,,ABOGADO,1,1,1,,,1,,UNIVERSIDAD DE SAN MARTÍN DE PORRES,,,2021-02-21 12:00:47
1,137556,141809,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,136825,140758,1,1988,,0,MEDICO,1,1,1,,,1,0,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,,,2021-02-21 12:00:47
1,136446,140228,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,137862,142217,1,2013,,,ABOGADO,1,1,1,,,1,,UNIVERSIDAD INCA GARCILASO DE LA VEGA ASOCIACIÓN CIVIL,,,2021-02-21 12:00:47
1,137862,142229,2,1983,,0,MEDICO CIRUJANO,1,1,1,,,1,0,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCO,,,2021-02-21 12:00:47
1,135765,139239,1,1992,,,LICENCIADO EN EDUCACION ESPECIALIDAD IDIOMAS EXTRANJEROS INGLES-ALEMAN,1,1,1,,,1,,UNIVERSIDAD NACIONAL DE TRUJILLO,,,2021-02-21 12:00:47
1,137984,142407,1,2018,,0,ARQUITECTURA,1,1,1,,,1,0,UNIVERSIDAD PRIVADA TELESUP,,,2021-02-21 12:00:47
1,137274,141402,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,135866,139382,1,1982,,,Bachiller en Ingeniería de Minas,1,1,1,,,1,,UNIVERSIDAD NACIONAL DEL ALTIPLANO,,,2021-02-21 12:00:47
1,135348,138643,1,2016,,,ABOGADO,1,1,1,,,1,,UNIVERSIDAD NACIONAL JORGE BASADRE GROHMANN,,,2021-02-21 12:00:47
1,135439,138767,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,135353,138646,1,2016,,,ARQUITECTA,1,1,1,,,1,,UNIVERSIDAD PRIVADA DE TACNA,,,2021-02-21 12:00:47
1,135630,139012,1,2010,,,ABOGADO,1,1,1,,,1,,UNIVERSIDAD JOSÉ CARLOS MARIÁTEGUI,,,2021-02-21 12:00:47
1,134310,137163,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,134312,137165,1,2006,,,LICENCIADA EN PSICOLOGIA,1,1,1,,,1,,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL,,,2021-02-21 12:00:47
1,134312,137166,2,2006,,,BACHILLER EN PSICOLOGIA,1,1,1,,,1,,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL,,,2021-02-21 12:00:47
1,134314,137169,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,134596,137543,1,2017,,,LICENCIADO EN CIENCIAS DE LA COMUNICACION,1,1,1,,,1,,UNIVERSIDAD PRIVADA CÉSAR VALLEJO,,,2021-02-21 12:00:47
1,134642,137610,1,2010,,0,ABOGADA EN DERECHO PENAL Y CIENCIAS POLITICAS,1,1,1,,,1,0,UNIVERSIDAD PRIVADA ANTENOR ORREGO,,,2021-02-21 12:00:47
1,134420,137311,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,134623,137582,1,2014,,,BACHILLER EN CIENCIAS MILITARES CON MENCIÓN EN ADMINISTRACIÓN,1,1,1,,,1,,ESCUELA MILITAR DE CHORRILLOS “CORONEL FRANCISCO BOLOGNESI”,,FALTA SUSTENTAR TITULO,2021-02-21 12:00:47
1,134429,137326,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,134640,137603,1,1974,,,INGENIERO AGRÓNOMO,1,1,1,,,1,,UNIVERSIDAD NACIONAL AGRARIA LA MOLINA,,,2021-02-21 12:00:47
1,134457,137367,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,134826,137864,1,2000,,0,ECONOMISTA,1,1,1,,,1,0,UNIVERSIDAD NACIONAL DE TRUJILLO,,,2021-02-21 12:00:47
1,134823,137862,1,,,0,DERECHO,2,1,2,,,1,0,TELESUP,,,2021-02-21 12:00:47
1,134817,137851,1,2013,,,ABOGADO,1,1,1,,,1,,UNIVERSIDAD CATÓLICA LOS ÁNGELES DE CHIMBOTE,,,2021-02-21 12:00:47
1,134814,137850,1,,,0,4TO AÑO CONCLUIDO,2,1,2,,,1,0,UNIVERSIDAD NACIONAL SANTIAGO ANTUNEZ DE MAYOLO,,,2021-02-21 12:00:47
1,135286,138561,1,2005,,0,FARMACIA Y BIOQUIMICA,1,1,1,,,1,0,UNIVERSIDAD NACIONAL DE TRUJILLO,,,2021-02-21 12:00:47
1,134809,137844,1,2017,,,BACHILLER EN CIENCIAS SOCIALES - ARQUEOLOGÍA,1,1,1,,,1,,UNIVERSIDAD NACIONAL SANTIAGO ANTÚNEZ DE MAYOLO,,,2021-02-21 12:00:47
1,134223,137272,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,137351,141503,1,2010,,,"MEDICO CIRUJANA, ESPECIALIDAD: ESP. EN CIRUGIA PEDIATRICA",1,1,1,,,1,,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,,,2021-02-21 12:00:47
1,137351,141536,2,1981,,0,MEDICO CIRUJANO,1,1,1,,,1,0,UNIVERSIDAD NACIONAL DE TRUJILLO,,,2021-02-21 12:00:47
1,136009,139576,1,2020,,,LICENCIADO EN ADMINISTRACIÓN,1,1,1,,,1,,UNIVERSIDAD SEÑOR DE SIPÁN,,,2021-02-21 12:00:47
1,135145,138337,1,,,0,CIENCIAS DE LA COMUNICACION,2,1,2,,,1,0,UNIVERSIDAD PARTICULAR DE CHICLAYO,,,2021-02-21 12:00:47
1,136472,140255,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,135473,138803,1,1995,,,BACHILLER EN ARTES CON MENCION EN PERIODISMO,1,1,1,,,1,,UNIVERSIDAD DE PIURA,,,2021-02-21 12:00:47
1,135892,139424,1,1992,,,BACHILLER EN ARQUITECTURA,1,1,1,,,1,,UNIVERSIDAD PARTICULAR DE CHICLAYO,,,2021-02-21 12:00:47
1,135922,139472,1,2019,,,MEDICO CIRUJANO,1,1,1,,,1,,UNIVERSIDAD PERUANA CAYETANO HEREDIA,,,2021-02-21 12:00:47
1,136385,140143,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,135967,139528,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,135407,138720,1,2006,,,Abogada,1,1,1,,,1,,UNIVERSIDAD SEÑOR DE SIPÁN,,,2021-02-21 12:00:47
1,135407,138734,2,2005,,0,BACHILLER EN DERECHO,1,1,1,,,1,0,UNIVERSIDAD SEÑOR DE SIPAN,,,2021-02-21 12:00:47
1,135274,138535,1,2000,,,LICENCIADO EDUCACION SECUNDARIA. ESPECIALIDAD: BIOLOGIA Y QUIMICA,1,1,1,,,1,,UNIVERSIDAD NACIONAL PEDRO RUÍZ GALLO,,,2021-02-21 12:00:47
1,135274,138562,2,1997,,0,BACHILLER EN CIENCIAS DE LA EDUCACION,1,1,1,,,1,0,UNIVERSIDA NACIONAL PEDRO RUIZ GALLO,,,2021-02-21 12:00:47
1,135274,138563,3,1987,,0,BACHILLER EN CIENCIAS ZOOTECNIA,1,1,1,,,1,0,UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO,,,2021-02-21 12:00:47
1,135274,138566,4,1990,,0,INGENIERO ZOOTECNISTA,1,1,1,,,1,0,UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO,,,2021-02-21 12:00:47
1,134776,137793,1,1992,,,BACHILLER EN OBSTETRICIA,1,1,1,,,1,,UNIVERSIDAD PARTICULAR DE CHICLAYO,,,2021-02-21 12:00:47
1,134776,137809,2,2001,,0,LICENCIADO EN OBSTETRICIA,1,1,1,,,1,0,UNIVERSIDAD PARTICULAR DE CHICLAYO,,,2021-02-21 12:00:47
1,134041,136824,1,2019,,,BACHILLER EN INGENIERIA AGRICOLA,1,1,1,,,1,,UNIVERSIDAD NACIONAL PEDRO RUÍZ GALLO,,,2021-02-21 12:00:47
1,135001,138105,1,2010,,,BACHILLER EN MEDICINA HUMANA,1,1,1,,,1,,UNIVERSIDAD SAN PEDRO,,,2021-02-21 12:00:47
1,137462,141664,1,2015,,,ESPECIALISTA EN GINECOLOGÍA Y OBSTETRICIA,1,1,1,,,1,,UNIVERSIDAD SAN PEDRO,,,2021-02-21 12:00:47
1,137462,141795,2,1998,,0,MEDICO CIRUJANO,1,1,1,,,1,0,UNIVERSIDAD NACIONAL DE TRUJILLO (UNT),,,2021-02-21 12:00:47
1,135649,139058,1,,,0,FACULTAD DE DERECHO Y CIENCIAS POLITICAS,2,1,2,,,1,0,UNIVERSIDAD SAN PEDRO,,,2021-02-21 12:00:47
1,135721,139166,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,135453,138784,1,2019,,,BACHILLER EN FARMACIA Y BIOQUÍMICA,1,1,1,,,1,,UNIVERSIDAD CATÓLICA LOS ÁNGELES DE CHIMBOTE,,,2021-02-21 12:00:47
1,137559,141826,1,,,0,FACULTAD DE CIENCIAS AGRARIAS,2,1,2,,,1,0,UNIVERSIDAD NACIONAL SANTIAGO ANTUNEZ DE MAYOLO,,,2021-02-21 12:00:47
1,135180,138400,1,2011,,,BACHILLER EN INGENIERIA INDUSTRIAL,1,1,1,,,1,,UNIVERSIDAD DE LIMA,,,2021-02-21 12:00:47
1,135149,138340,1,2019,,,BACHILLER EN EDUCACIÓN,1,1,1,,,1,,UNIVERSIDAD NACIONAL DE TRUJILLO,,,2021-02-21 12:00:47
1,134020,136793,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,134530,137469,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,134289,137143,1,2015,,,MÉDICO CIRUJANO,1,1,1,,,1,,UNIVERSIDAD NACIONAL DE LA AMAZONÍA PERUANA,,,2021-02-21 12:00:47
1,134289,137144,2,2015,,,BACHILLER EN MEDICINA,1,1,1,,,1,,UNIVERSIDAD NACIONAL DE LA AMAZONÍA PERUANA,,,2021-02-21 12:00:47
1,134290,137145,1,2020,,,Licenciada en Administración,1,1,1,,,1,,UNIVERSIDAD PRIVADA DEL NORTE S.A.C.,,,2021-02-21 12:00:47
1,134290,137146,2,2017,,,BACHILLER EN ADMINISTRACIÓN,1,1,1,,,1,,UNIVERSIDAD PRIVADA DEL NORTE S.A.C.,,,2021-02-21 12:00:47
1,134747,137754,1,1985,,,ECONOMISTA,1,1,1,,,1,,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,,,2021-02-21 12:00:47
1,135953,140922,1,,,0,,0,2,0,,,1,0,,,,2021-02-21 12:00:47
1,135956,139509,1,2001,,,TITULO PROFESIONAL DE LICENCIADO EN ADMINISTRACION,1,1,1,,,1,,UNIVERSIDAD NACIONAL DE EDUCACIÓN ENRIQUE GUZMÁN Y VALLE,,,2021-02-21 12:00:47
1,134799,137838,1,2008,,0,LICENCIADA EN TRADUCCIÓN INTERPRETACIÓN,1,1,1,,,1,0,UNIVERSIDAD PARTICULAR RICARDO PALMA,,,2021-02-21 12:00:47
1,133819,136495,1,2014,,,LICENCIADO EN ADMINISTRACION,1,1,1,,,1,,UNIVERSIDAD NACIONAL SAN LUIS GONZAGA DE ICA,,,2021-02-21 12:00:47
1,133819,136496,2,2013,,,BACHILLER EN ADMINISTRACION,1,1,1,,,1,,UNIVERSIDAD NACIONAL SAN LUIS GONZAGA DE ICA,,,2021-02-21 12:00:47
1,133819,136497,3,1984,,,BACHILLER EN MEDICINA HUMANA,1,1,1,,,1,,UNIVERSIDAD NACIONAL SAN LUIS GONZAGA DE ICA,,,2021-02-21 12:00:47
1,133819,136498,4,1984,,,MEDICO CIRUJANO,1,1,1,,,1,,UNIVERSIDAD NACIONAL SAN LUIS GONZAGA DE ICA,,,2021-02-21 12:00:47
1,133819,137475,5,2020,,0,BACHILLER EN ECONOMIA,1,1,1,,,1,0,SAN LUIS GONZAGA DE ICA,,BACHILLER,2021-02-21 12:00:47
1,133819,137477,6,2019,,0,EGRESADO DE LA FACULTAD DE DERECHO Y LEYES,1,1,1,,,1,0,UNIVERSIDAD INCA GARCILASO DE LA VEGA,,EL AÑO QUE SE CONSIGNA ES EL DE EGRESADO,2021-02-21 12:00:47
1,133792,136453,1,2019,,,BACHILLER EN CIENCIAS DE LA ADMINISTRACIÓN,1,1,1,,,1,,UNIVERSIDAD NACIONAL DE EDUCACIÓN ENRIQUE GUZMÁN Y VALLE,,,2021-02-21 12:00:47
1,133771,136429,1,2012,,,TÍTULO DE: LICENCIADO EN ADMINISTRACIÓN DE EMPRESAS ,1,1,1,,,1,,Universidad Alejandro de Humboldt,,,2021-02-21 12:00:47
1,133789,136448,1,,,0,DERECHO Y CIENCIAS POLITICAS,2,1,2,,,1,0,UNIVERSIDAD PRIVADA DE HUANUCO,,,2021-02-21 12:00:47
1,137817,142149,1,2009,,0,ABOGADO UNIVERSIDAD PRIVADA DE TACNA,1,1,1,,,1,0,UNIVERSIDAD ANDINA NESTOR CACERES,,,2021-02-21 12:00:47
1,137830,142172,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,137800,142125,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,137810,142139,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,134537,138272,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,134648,137621,1,2009,,,ABOGADA,1,1,1,,,1,,UNIVERSIDAD PERUANA LOS ANDES,,,2021-02-21 12:00:47
1,135403,138716,1,2015,,,DIPLOMA DE ESTUDIOS ESPECIALIZADOS. ESPECIALIDAD TRANSPORTE,1,1,1,,,1,,"Escuela Nacional de Puentes y Caminos (ENPC), Universidad de París Val de Marne (Paris XII), Universidad (Paris I)",,,2021-02-21 12:00:47
1,135405,141059,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,135798,139294,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,137052,141096,1,2015,,,LICENCIADA EN ENFERMERIA,1,1,1,,,1,,UNIVERSIDAD NACIONAL DE CAJAMARCA,,,2021-02-21 12:00:47
1,135817,139308,1,2018,,,ABOGADO,1,1,1,,,1,,UNIVERSIDAD SEÑOR DE SIPÁN,,,2021-02-21 12:00:47
1,135830,139348,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,135842,139351,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,136762,140658,1,2009,,,ABOGADO,1,1,1,,,1,,UNIVERSIDAD INCA GARCILASO DE LA VEGA ASOCIACIÓN CIVIL,,,2021-02-21 12:00:47
1,136786,140692,1,1994,,,BACHILLER EN ARQUITECTURA,1,1,1,,,1,,UNIVERSIDAD RICARDO PALMA,,,2021-02-21 12:00:47
1,136799,140716,1,2015,,,Bachiller en Derecho,1,1,1,,,1,,UNIVERSIDAD DE LIMA,,,2021-02-21 12:00:47
1,136813,140733,1,2011,,,ABOGADO,1,1,1,,,1,,UNIVERSIDAD INCA GARCILASO DE LA VEGA ASOCIACIÓN CIVIL,,,2021-02-21 12:00:47
1,134972,138061,1,2016,,,BACHILLER EN DERECHO,1,1,1,,,1,,UNIVERSIDAD SEÑOR DE SIPÁN,,,2021-02-21 12:00:47
1,134972,140035,2,2000,,0,TITULO PROFECIONAL COMO LICENCIADO EN CIENCIAS DE LA COMUNICACIÓN,1,1,1,,,1,0,UNIVERSIDAD PRIVADA ANTENOR ORREGO DE TRUJILLO,,,2021-02-21 12:00:47
1,136747,140739,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,134969,139810,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,136380,140135,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
1,136695,140558,1,2017,,,ABOGADO,1,1,1,,,1,,UNIVERSIDAD NACIONAL DE UCAYALI,,,2021-02-21 12:00:47
1,136681,140537,1,2015,,,LICENCIADA EN PSICOLOGIA,1,1,1,,,1,,UNIVERSIDAD CATÓLICA LOS ÁNGELES DE CHIMBOTE,,,2021-02-21 12:00:47
1,136688,140549,1,1992,,,INGENIERO EN GEOGRAFO,1,1,1,,,1,,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL,,,2021-02-21 12:00:47
1,136666,140510,1,2020,,,ABOGADO,1,1,1,,,1,,UNIVERSIDAD PRIVADA DE PUCALLPA S.A.C.,,,2021-02-21 12:00:47
1,136666,140523,2,2003,,0,LICENCIADO EN EDUCACIÓN,1,1,1,,,1,0,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,,,2021-02-21 12:00:47
1,135913,139463,1,1998,,,BACHILLER EN MEDICINA,1,1,1,,,1,,UNIVERSIDAD NACIONAL DE SAN AGUSTÍN DE AREQUIPA,,,2021-02-21 12:00:47
1,136013,139615,1,,,0,LICENCIADA EN ARTES,2,1,2,,,1,0,UNIVERSIDAD NACIONAL DE SAN AGUSTIN,,FACULTAD DE FILOSOFIA Y HUMANIDADES - ESCUELA DE ARTES - ESPECIALIDAD MUSICA,2021-02-21 12:00:47
1,136086,139716,1,,,0,CIENCIAS POLITICAS Y DERECHO,2,1,2,,,1,0,UNIVERSIDAD ALAS PERUANAS,,,2021-02-21 12:00:47
1,136107,139740,1,2018,,0,ADMINISTRACION MARITIMA Y PORTUARIA,1,1,1,,,1,0,ESCUELA NACIONAL DE MARINA MERCANTE,,BACHILLERATO EN TRAMITE,2021-02-21 12:00:47
1,136005,139572,1,2012,,,LICENCIADO EN ADMINISTRACION,1,1,1,,,1,,UNIVERSIDAD INCA GARCILASO DE LA VEGA ASOCIACIÓN CIVIL,,,2021-02-21 12:00:47
1,136124,139760,1,,,0,,0,0,0,,,2,0,,,,2021-02-21 12:00:47
