idPlanGobierno,idPlanGobDimension,strPGProblema,strPGObjetivo,strPGMeta,strPGIndicador,strFechaRegistro,strUsuario,idEstado,idPGDimension,intPorcentaje,fecha_registro
16517,125530,"PERÚ SERÁ UNO DE LOS PAÍSES QUE MÁS PADECERÁ DE ESCASEZ DE AGUA EN LOS PRÓXIMOS AÑOS, NO SÓLO POR EFECTO DE LA DESGLACIACIÓN DE NUESTROS NEVADOS PRODUCIDA POR EL CAMBIO CLIMÁTICO, SINO POR EL USO INDEBIDO DEL RECURSO EN LA INDUSTRIA, LA AGRICULTURA Y LAS CIUDADES.",PROMOVEREMOS LA OPTIMIZACIÓN DE LOS SISTEMAS DE RIEGO Y LA GESTIÓN INTEGRADA DEL AGUA A NIVEL DE CUENCAS HIDROGRÁFICAS,"GESTIÓN INTEGRADA LOGRANDO EL ACCESO AL AGUA DEL 60% EN ZONAS ALTAS Y CABECERAS DE CUENCA
AUMENTO DEL 30% DE RIEGO OPTIMIZADO Y  AUMENTO DEL 30% DE RIEGO EN HECTAREAS","% DE ACCESO AL AGUA EN ZONAS ALTAS Y CABECERAS DE CUENCA
% DE (N° DE HECTÁREAS CON RIEGO OPTIMIZADOS/ N° DE HECTÁREAS CON RIEGO)",,,1,3,100,2021-02-21 12:00:47
16517,125525,"MARCO CONSTITUCIONAL VULNERABLE ANTE ACTOS DE CORRUPCIÓN CUYA CONSECUENCIA ES LA VICTIMIZACIÓN DE MILLONES DE PERUANOS POBRES, AL PRIVARLOS DE SERVICIOS BÁSICOS, SEGURIDAD, EDUCACIÓN Y EMPLEOS DIGNOS.",IMPULSAREMOS UNA REFORMA CONSTITUCIONAL QUE CONTRIBUYA A REDUCIR DRÁSTICAMENTE LOS ACTOS DE CORRUPCIÓN SISTEMÁTICOS.,"ESTABLECER COMO DELITO DE LESA HUMANIDAD LA ACCIÓN CRIMINAL CORRUPTA SISTEMÁTICA, Y COMO DELITO PUNIBLE EL OFRECIMIENTO Y LA ACEPTACIÓN DE UN CARGO (DE CONFIANZA O DE CARRERA) A ALGUIEN NO IDÓNEO PROFESIONAL Y ÉTICAMENTE PARA LA FUNCIÓN.","REFORMA DE LA CONSTITUCIÓN, TÍTULO I: DE LA PERSONA Y DE LA SOCIEDAD, CAPÍTULO IV: DE LA FUNCIÓN PÚBLICA, A LA LUZ DEL ESTATUTO DE ROMA (INSTRUMENTO CONSTITUTIVO DE LA CORTE PENAL INTERNACIONAL, APROBADO EN EL AÑO 1998, DURANTE LA ""CONFERENCIA DIPLOMÁTICA DE PLENIPOTENCIARIOS DE LAS NAC. UNIDAS",,,1,4,100,2021-02-21 12:00:47
16517,125526,LA IMPUNIDAD REINANTE ES EL PRINCIPAL FACTOR DE LA GRAN CORRUPCIÓN QUE SOLO EN EL 2019 HA GENERANDO PÉRDIDAS AL ESTADO POR MÁS DE S/ 23 MIL MILLONES.,"LUCHAREMOS CONTRA LA IMPUNIDAD EN DELITOS DE CORRUPCIÓN PROPICIANDO UNA LABOR ARTICULADA ENTRE FISCALES, PROCURADORES, CONTRALORES E INTELIGENCIA FINANCIERA, CON EL SOPORTE DE HERRAMIENTAS DE INVESTIGACIÓN PENAL, PERICIA LEGAL, ADMINISTRATIVA Y FINANCIERA.","100 % DE CASOS DE CORRUPCIÓN QUE NO QUEDAN IMPUNES  
5 % DE JUICIOS DE CORRUPCIÓN EN LOS QUE PARTICIPAN JURADOS CONFORMADOS POR CIUDADANOS SELECCIONADOS  EN EL AÑO 2022 Y 20% EN EL 2026","% DE CASOS DE CORRUPCIÓN QUE NO QUEDAN IMPUNES
% DE JUICIOS DE CORRUPCIÓN EN LOS QUE PARTICIPAN JURADOS CONFORMADOS POR CIUDADANOS SELECCIONADOS",,,1,4,100,2021-02-21 12:00:47
16517,125527,"ESTADO INCAPAZ DE REGULAR SUS PROPIAS FALLAS DE ESTADO, DEBIDO A UN APARATO ESTATAL ORGANIZADO POR COMPARTIMENTOS ESTANCOS, HIPER NORMATIVO, CON DUPLICIDAD DE FUNCIONES Y SISTEMAS DE GESTIÓN QUE TRABAN EL DESARROLLO EN LUGAR DE PROMOVERLO.","IMPLEMENTAREMOS LA REFORMA DE LA CARRERA PÚBLICA. REFORMAREMOS Y OPTIMIZAREMOS LOS SISTEMAS DE PLANEAMIENTO, INVERSIÓN PÚBLICA Y ABASTECIMIENTO E IMPULSAREMOS LA DIGITALIZACIÓN DE PROCESOS Y TRÁMITES EN LA ADMINISTRACIÓN PÚBLICA.","ALCANZAR GRADO DE OPTIMIZACION AL 2022 CON ESCALA 5 Y AL 2026 CON ESCALA 9
50% DE LAS ENTIDADES PÚBLICAS TRABAJANDO CON CERO PAPELES","SISTEMA DE CALIFICACIÓN DISEÑADO CON AYUDA DE LA OCDE PARA DETERMINAR EL GRADO DE OPTIMIZACIÓN ALCANZADO POR LOS SISTEMAS DENTRO DE UNA ESCALA DE CALIFICACIÓN DEL 1 AL 10.
% DE ENTIDADES PÚBLICAS QUE TRABAJAN CON CERO PAPELES",,,1,4,100,2021-02-21 12:00:47
16526,125634,"CRECIENTE DESIGUALDAD SOCIAL Y AUMENTO DE LA POBREZA EN LOS ESPACIOS RURALES Y EN LAS ZONAS PERIFERICAS DE LAS CIUDADES. AL MISMO TIEMPO DEFICIT DE ACCESO Y BAJA CALIDAD DE LOS SERVICIOS PUBLICOS PARA LA MAYORIA DE LA POBLACION, ESPECIALMENTE ADULTO MAYOR, JOVENES, MUJERES Y DE PUEBLOS ORIGINARIOS.","LOGRAR LA IGUALDAD MEDIANTE UNA ACCION DEL ESTADO QUE GARANTICE EL EJERCICIO UNIVERSAL DE DERECHOS FUNDAMENTALES Y ACCESO UNIVERSAL A SERVICIOS PUBLICOS GRATUITOS, DE CALIDAD E INTERCULTURALES A TODOS Y TODAS, Y QUE DESTIERRE TODA DISCRIMINACION","•	100% DE LOS ADULTOS MAYORES QUE VIVEN CONDICIO-NES DE POBREZA RECIBEN PENSIÓN NO MENOR AL SALARIO MINIMO VITAL.
•	PENSIÓN 65 MANEJA UN PRESUPUESTO APROX. S/. 3,000 MILLONES
•	100% DE COMUNIDADES NATIVAS Y PUEBLOS ORIGINARIOS ACCEDEN A LOS SERVICIOS BASICOS 
•","% DE POBLACION EN SITUACION DE VULNERABILIDAD MEJORAN SUS CONDICIONES DE POBREZA Y EXCLUSION 
% DE AUMENTO DE PRESUPUESTO DESTINADO A LAS POBLACIONES EN SITUACION DE VULNERABILIDAD",,,1,1,100,2021-02-21 12:00:47
16526,125635,"SE HA PRECARIZADO EL SERVICIO QUE PRESTAN LAS MODALIDADES DE EBE, EBA, EC Y ETP, AFECTANDO EL DERE-CHO A LA EDUCACIÓN DE LAS POBLACIO-NES EXCLUIDAS POR DIVERSOS TIPOS DE BARRERAS DE ORDEN SOCIAL, COGNITIVO, CULTURAL Y ECONÓMICO","FORTALECER LA EDUCACIÓN BÁSICA ESPECIAL, EDUCACIÓN BÁSICA ALTERNATIVA, EDUCA-CIÓN COMUNITARIA Y LA EDUCACIÓN TÉCNI-COPRODUCTIVA CON UNA POLÍTICA INTEGRAL CREANDO MODELOS DIVERSOS DE GESTIÓN DE UN SERVICIO EDUCATIVO PARA LOS NIÑOS, NIÑAS Y ADOLESCENTES TRABAJADORES Y PARA LOS JÓVENES SIN EBR.","30% DE INCREMENTO DE COBERTURA EN EBA, ETP Y EBE EN EL QUINQUENIO; 75% DE IIEE ATENDIDAS; 50% DE INCREMENTO DE ESTUDIANTES EN FORMACIÓN MAGISTERIAL INICIAL Y EN SERVICIO, DURANTE EL QUINQUENIO; 50% DE INCREMENTO DE DOCENTES EN EL QUINQUENIO; INCREMENTO DE 30% DE ADOLESCENTES MUJERES CULMINAN LA EB.",PORCENTAJE DE INCREMENTO DE COBERTURA EN LAS MODALIDA-DES Y FORMA SEÑALADAS.,,,1,1,100,2021-02-21 12:00:47
16526,125647,"LOS ALTOS NIVELES DE VIOLENCIA MACHISTA EN EL PERÚ NO HAN DISMINUIDO, PUES 4 DE CADA 10 MUJERES, ALGUNA VEZ HAN SUFRIDO VIOLENCIA FÍSICA O SEXUAL POR PARTE DE SU ESPOSO O COMPAÑERO","EDUCACIÓN CON PERSPECTIVA DE GÉNERO, NO SEXISTA, SIN ESTEREOTIPOS NI PREJUICIOS DE GÉNERO, Y UNA CULTURA GUBERNAMENTAL LIBRE DE VIOLENCIA DE GENERO","PROGRAMA NACIONAL DE EDUCACIÓN SEXUAL INTEGRAL; FORTALECIMIENTO DE CAPACIDADES TÉCNICO PEDAGÓGICAS DE LAS Y LOS DOCENTES; PROGRAMA CONTRA LA DESERCIÓN ESCOLAR CON ÉNFASIS EN LA PROBLEMÁTICA DEL EMBARAZO ADOLESCENTE;  MONITOREO, EVALUACIÓN Y PREVENCIÓN DE LA VIOLENCIA DE GENERO EN LAS INSTITUCIONES P",NUMERO DE PROGRAMAS EDUCATIVOS QUE INCORPORAN EDUCACION SEXUAL EN NIÑOS Y ADOLESCENTES; MEJORA DEL PRESUPUESTO PARA LA IMPLMENTACION DEL PLAN NACIONAL DE LUCHA CONTRA LA VIOLENCIA HACIA LA MUJER,,,1,1,100,2021-02-21 12:00:47
16526,125668,"LA ECONOMÍA PERUANA ATRAVIESA UN PROCESO DE ESTANCAMIENTO DEBIDO A UNA INADECUADA POLÍTICA MACROECONÓMICA Y LA EXCESIVA DEPENDENCIA DE EXPORTACIONES PRIMARIAS DEL MODELO ECONÓMICO PREDOMINANTEMENTE EXTRACTIVISTA, POCO DIVERSIFICADA Y CON ENORMES SECTORES DE BAJA PRODUCTIVIDAD E INFORMALIDAD","INICIAR UNA PROFUNDA TRANSFORMACIÓN DE LA ECONOMÍA PERUANA HACIA UNA MAYOR DIVERSIFICACIÓN DE SU MATRIZ PRODUCTIVA HACIA ACTIVIDADES ECONÓMICAS DE MAYOR IMPACTO EN LA CREACIÓN DE EMPLEO Y EN LA GENERACIÓN DE AMPLIOS PROCESOS DE INNOVACIÓN TECNOLÓGICA, UTILIZANDO NUESTRA  DIVERSIDAD BILOGICA","CRECIMIENTO PROMEDIO DE UN 6% PBI ANUAL; UNA TASA DE CRECIMIENTO ANUAL DEL EMPLEO FORMAL DE 6%, CON POR LO MENOS 300,000 NUEVOS EMPLEOS ANUALES CREADOS;  AUMENTO DE LA PRESION TRIBUTARIA EN 5% DEL PBI; INCREMENTO DE LA PRODUCTIVIDAD DEL TRABAJO EN UN 25% EN AGRO, COMERCIO Y SERVICIOS Y PYMES",AUMENTO DE LA TASA DE CRECIMIENTO DEL PBI; TASA DE INCREMENTO DEL EMPLEO; AMPLIACION DE LA DIVERSIFICACION Y MEJORA DE LA PRODUCTIVIDAD Y AUMENTO DE LA PRESION TRIBUTARIA ANUAL,,,1,2,100,2021-02-21 12:00:47
16526,125678,"BAJO NIVEL REMUNERATIVO DE TRABAJADORAS Y TRABAJADORES, ALTO NIVEL DE TRABAJO PRECARIO E INFORMAL Y DESIGUALDAD EN EL EMPLEO, IMPORTANTES SECTORES DE TRABAJADORES QUE NO CUENTAN CON SEGURIDAD SOCIAL DE CALIDAD, Y GRAVE AFECTACIÓN A DERECHOS LABORALES DE TRABAJADORES DEL ESTADO","INCREMENTO REAL Y SOSTENIDO DE LAS REMUNERACIONES DE LOS TRABAJADORES, EMPLEO DIGNO Y DE CALIDAD CON IGUALDAD DE OPORTUNIDADES; UNIVERSALIZACIÓN DE LA SEGURIDAD SOCIAL Y PLENO RESPETO DE DERECHOS LABORALES DE TRABAJADORES EL ESTADO.","INCREMENTO PERIÓDICO DE LA RMV BUSCANDO ALCANZAR LA CANASTA BÁSICA, ELEVANDO LA RMV ACTUAL A S/1,500 MENSUALES;  APROBACION DE LA LEY DEL TRABAJO DIGNO Y PRODUCTIVO; REDUCCIÓN DEL TRABAJO PRECARIO EN MAS DEL 66% Y AUMENTO DE REMUNERACIONES REALES PROMEDIO COMO MÍNIMO EN 35%.",% DE AUMENTO DE LA REMUNERACION MINIMA VITAL; DISMINUCION DEL TR ABAJO PRECARIO O SUBEMPLEO Y AUMENTO DE LAS REMUNERACIONES REALES,,,1,2,100,2021-02-21 12:00:47
16526,125695,"LA PEQUEÑA Y MEDIANA AGRICULTURA ABSOLUTAMENTE MAYORITARIA EN TÉRMINOS DE CANTIDAD DE PROPIETARIOS Y PRODUCTORES, SE ENCUENTRA ABANDONADA, SIN APOYO TECNICO Y FINANCIERO; Y PRESIONADA POR LA RECONCENTRACIÓN DE LA PROPIEDAD EN PLANTACIONES AGRO EXPORTADORAS IMPLEMENTADAS CON APOYO DEL ESTADO","PROMOCIÓN DE LA AGRICULTURA FAMILIAR, FOMENTO DE LA SOBERANÍA Y SEGURIDAD ALIMENTARIA, LA ASOCIATIVIDAD, Y MAYORES GARANTÍAS PARA LA PRODUCCIÓN NACIONAL Y EL DESARROLLANDO DEL MERCADO INTERNO EN NUESTRO PAÍS.","RELANZAR EL PROGRAMA MI RIEGO CON INVERSIÓN DE 3,000 MILLONES DE SOLES EN 5 AÑOS; CAPITAL BANCARIO AGROPECUARIO PASA DE 400 A 4,000 MILLONES DE SOLES; APROBACIÓN DE DE NUEVA LEY DE TIERRAS QUE FIJA LÍMITES A LA CONCENTRACIÓN DE LA PROPIEDAD DE LA TIERRA, 100,000 HAS. REFORESTADAS POR AÑO",AUMENTO DE PRESUPUESTO PARA PROGRAMAS DE PROMOCION DE LA AGRICULTURA FAMILIAR Y MEJORA DE LA LEGISLACION PARA LIMITAR EL PROCESO DE CONCENTRACION DE TIERRAS,,,1,2,100,2021-02-21 12:00:47
16526,125696,"AUSENCIA DE NORMATIVIDAD VINCULANTE QUE PLANIFIQUE Y ORDENE EL TERRITORIO DEL PAÍS, QUE REORIENTE LA EXPANSIÓN TERRITORIAL ANÁRQUICA Y SIN LÍMITES, EL CRECIMIENTO EXPANSIVO Y DESORDENADO DE LAS CIUDADES; QUE PROMUEVA UNA CULTURA DE PLANIFICACION, CONSERVACION AMBIENTAL Y PREVENCION EN EL PAIS","IMPULSAR EL ORDENAMIENTO TERRITORIAL DEL PAÍS, QUE BUSQUE ROMPER EL DIVORCIO ENTRE LO URBANO Y LO RURAL, QUE PERMITA EL DESARROLLO TERRITORIAL SOSTENIBLE, LA PRESERVACION DE LOS BIENES NATURALES Y LA CONSERVACION DEL MEDIO AMBIENTE; MEDIANTE UNA CULTURA DE PLANIFICACIÓN Y PRVENCION DE RIESGOS",APROBACIÓN DE UNA LEY DE ORDENAMIENTO TERRITORIAL; IMPLEMENTACIÓN DE UNA NORMA DE MONITOREO AMBIENTAL CIUDADANO Y COMUNITARIO EN AL MENOS 50% DE TERRITORIOS AFECTADOS; PLANES OT EN EL 50% DE REGIONES Y PROVINCIAS COMO MÍNIMO.,GRADO DE APROBACIÓN DE NORMAS RELACIONADAS AL ORDENAMIENTO TERRITORIAL (OT); PORCENTAJE DE PLANES DE OT EN REGIONES Y PROVINCIAS; PORCENTAJE DE FUNCIONAMIENTO DEL SISTEMA NACIONAL DE GESTIÓN DE RIESGOS Y DESASTRES,,,1,3,100,2021-02-21 12:00:47
16526,125697,"DEBILITAMIENTO DE LA AUTORIDAD AMBIENTAL DEL ESTADO,  YA QUE MINAM HA REDUCIDO SUS FUNCIONES DE SUPERVISION Y CONTROL, ESPECIALMENTE DE SUS ORGANISMOS ESPECIALIZADOS COMO LA OEFA Y SENACE; LO QUE GENERA LA EXPANSION ILEGAL Y CAOTICA DE LAS ACTIVIDADES EXTRATIVAS E INFORMALES","FORTALECER LA AUTORIDAD AMBIENTAL EN EL PAÍS, CON UN ENFOQUE TRANSVERSAL, MULTISECTORIAL Y DESCENTRALIZADO DE SU INSTITUCIONALIDAD Y CON UNA REAL CAPACIDAD DE FISCALIZACIÓN Y SANCIÓN","REFORMA DE LA LEY DE CREACIÓN DEL MINAM, QUE LA CONSOLIDE COMO UNA REAL AUTORIDAD AMBIENTAL DE CARÁCTER TRANSVERSAL, QUE ADSCRIBA A SU GESTIÓN INTEGRAL AL: SERFOR, EL ANA Y EL IMARPE. MEJORANDO SUS NORMAS Y DEROGANDO AQUELLAS QUE REDUCEN SUS FUNCIONES DE LIDERAZGO, FISCALIZACIÓN Y SANCIÓN","GRADO DE APROBACIÓN DE NORMAS QUE FORTALEZCA LA INSTITU-CIONALIDAD DEL MINAM.
PORCENTAJE DE AUTORIDADES REGIONALES AMBIENTALES CONSTITUIDAS A PARTIR DE SU PROMOCIÓN Y COORDINACIÓN CON EL MINAM.",,,1,3,100,2021-02-21 12:00:47
16526,125700,"DÉBIL ACEPTACIÓN DE RESPONSABILIDAD DE LOS DIFERENTES SECTORES DE LA SOCIEDAD EN EL CUIDADO DEL AMBIENTE Y LA CONSERVACIÓN Y GESTIÓN SOSTENIBLE DE LA DIVERSIDAD BIOLÓGICA Y LOS RECURSOS NATURALES BAJO UN ENFOQUE TERRITORIAL, Y BAJA PARTICIPACION DE LA SOCIEDAD CIVIL EN LA MISMA","CONSTRUCCIÓN Y DESARROLLO DE UNA CIUDADANÍA AMBIENTAL Y DE LA SOSTENIBILIDAD, MEDIANTE PROGRAMAS DE EDUCACION AMBIENTAL Y CAMPAÑAS DE COMUNICACION Y DIFUSION MASIVAS","NORMA QUE ESTABLECE LA EDUCACIÓN AMBIENTAL COMO ELEMENTO FUNDAMENTAL DE LA POLÍTICA EDUCATIVA NACIONAL SE ENCUENTRA EN PLENA IMPLEMENTACIÓN.. CAMPAÑAS AMBIENTALES NACIONALES, QUE INVOLUCREN LOS MEDIOS DE COMUNICACIÓN PARA CENTRAR EL TEMA EN LA AGENDA DE LA OPINIÓN PÚBLICA Y LAS ELITES POLÍTICAS","GRADO DE IMPLEMENTACIÓN DE UNA EDUCACIÓN AMBIENTAL COMO ELEMENTO FUNDAMENTAL DE LA POLÍTICA EDUCATIVA NACIONAL.
NUMERO DE CAMPAÑAS AMBIENTALES",,,1,3,100,2021-02-21 12:00:47
16526,125649,"EL SISTEMA DE REPRESENTACIÓN BASADO EN LOS PARTIDOS POLÍTICOS COMO ÚNICOS INTERLOCUTORES ANTE EL ESTADO, ESTÁ DESPRESTIGIADO Y EN CRISIS DEBIDO A LOS GRAVES CASOS DE CORRUPCIÓN OCURRIDOS EN LAS DOS ÚLTIMAS DÉCADAS Y POR EL DESENCANTO DE LA CIUDADANÍA CON LOS SUCESIVOS GOBIERNOS ELEGIDOS DESDE 1990",CONSTRUCCIÓN DEL SUJETO SOCIAL CONSTITUYENTE QUE HAGA POSIBLE LA APROBACIÓN DE UNA NUEVA CARTA MAGNA QUE AYUDE A CERRAR LA CRISIS DE GOBERNABILIDAD Y LEGITIME LA REESTRUCTURACIÓN DE LA ECONOMÍA NACIONAL PARA PONERLA AL SERVICIO DE LAS PERSONAS Y LOS PUEBLOS,"LEY MARCO DE REPRESENTACIÓN Y PARTICIPACIÓN DE LOS PUEBLOS Y LA CIUDADANÍA QUE INCLUYA NUEVAS REGLAS PARA LOS PARTIDOS POLÍTICOS Y NORME LA PARTICIPACIÓN LIBRE Y AUTÓNOMA DE LAS ORGANIZACIONES SOCIALES EN LOS PROCESOS DE ELECCIÓN DE AUTORIDADES NACIONALES, REGIONALES Y MUNICIPALES.",NORMATIVIDAD LEGAL QUE PERMITA FORTALECER LOS PARTIDOS POLITICOS; REFORMA POLITICA QUE INCLUYA OTRAS FORMAS DE PARTICIPACIÓN SOCIAL EN LOS PROCESOS DE ELECCION,,,1,4,100,2021-02-21 12:00:47
16526,125653,"AUN SOMOS DEPENDIENTES DE LOS INTERESES EXTRANJEROS, SE EXPRESA EN EL DESPOJO REITERADO DE TERRITORIOS Y EL DESPRECIO A LAS FORMAS DE VIDA, CULTURA Y ORGANIZACIÓN DE LOS PUEBLOS ORIGINARIOS Y AFRO, ASÍ COMO EN LA SUBORDINACIÓN DE ESTOS AL CONSUMISMO E INDIVIDUALISMO","GARANTIZAR LOS DERECHOS TERRITORIALES, DE AUTONOMÍA Y REPRESENTACIÓN PROPIA A LOS PUEBLOS ORIGINARIOS Y AFRODESCENDIENTES PARA QUE SE EMPODEREN COMO NACIONES O PUEBLOS AUTÓNOMOS, CON IGUAL DIGNIDAD Y CAPACIDAD PARA GOBERNARSE.",TITULACION DE 20 MILLONES DE HECTAREAS PARA LOS PUEBLO ORIGINARIOS DE LA AMAZONIA; DISTRITO ELECTORAL INDIGENA PARA EL CONGRESO DE LA REPUBLICA; CONSULTA PREVIA Y CONSENTIMIENTO LIBRE E INFORMADO DE TODOS LOS PROYECTOS DE DESARROLLO EN SUS TERRITORIOS,"NORMAS QUE GARANTICEN A LOS PUEBLOS ORIGINARIOS, LA PROPIEDAD Y USUFRUCTO DE SUS TERRITORIOS",,,1,4,100,2021-02-21 12:00:47
16526,125660,"CRECIENTE DESCONFIANZA DE LA CIUDADANIA RESPECTO A LAS AUTORIDADES Y LAS INSTITUCIONES DEL ESTADO, DEBIDO A LA NO IMPLEMENTACION DE LAS PROPUESTAS ENUNCIADAS EN SUS PLANES DE GOBIERNO Y PROPUESTAS DE CAMPAÑA POLITICA.","RECUPERAR LA CONFIANZA DE LA CIUDADANIA, HACIA LAS INSTITUCIONES DEL ESTADO, ESPECIALMENTE DE LOS JOVENES, MEDIANTE ACCIONES DE TRANSPARENCIA Y RENDICION DE CUENTAS PERIODICAS POR PARTE DEL GOBIERNO.","RENDICIÓN DE CUENTAS EN MENSAJES PRESIDENCIALES DEL 28 DE JULIO, AL CONGRESO Y A LA CIUDADANIA
REUNIONES DESCENTRALIZADAS DEL CONSEJO DE MINISTROS CON AUDIENCIA CIUDADANA, 
AUDIENCIAS DE RENDICION DE CUENTAS MENSUALES POR CADA MINISTERIO
RENDICION DE CUENTAS ANUALES DE LA PCM AL ACUERDO NACIONAL","TIPOS Y EVENTOS DE RENDICION DE CUENTAS
PLATAFORMAS DE TRANSPARENCIA Y RENDICION DE CUENTAS",,,1,4,100,2021-02-21 12:00:47
16542,125778,"EL PORCENTAJE DEL PRESUPUESTO PÚBLICO QUE SE ASIGNA AL SECTOR SALUD, NO CUBRE LAS DEMANDAS PARA DAR SALUD A TODOS LOS PERUANOS, NI COBERTURAR LA SALUD DE LOS SECTORES MÁS NECESITADOS Y EXCLUIDOS, COMO SON LOS NIÑOS DE 0 A 5 AÑOS, ADOLESCENTES, ADULTOS MAYORES, ETC. ASIGNA SOLO EL 5.4% DE PRESUPUESTO","SALUD PÚBLICA ORIENTADA A INTERESES DEL PUEBLO, CON SUFICIENTES RECURSOS ASIGNADOS DEL PRESUPUESTO PÚBLICO. IMPLEMENTACIÓN Y MODERNIZACIÓN DE LOS MEDIOS DE DIAGNÓSTICOS PARA CADA REGIÓN MEJORANDO LA CAPACIDAD Y CALIDAD DE ATENCIÓN EN LA SALUD PÚBLICA.",HABITANTES) = 1.12 SEGUN FUENTES DE BANCO MUNDIAL. INCREMENTAR EL PRESUPUESTO PÚBLICO AL 10%. LOGRAR INCREMENTAR LA DENSIDAD DE MÉDICOS (POR CADA 1000 HABITANTES)= 3.3,DENSIDAD DE 2013 (POR CADA1000 HABITANTES) = 1.12 SEGUN FUENTES DE BANCO MUNDIAL.,,,1,1,100,2021-02-21 12:00:47
16542,125779,"SISTEMA EDUCATIVO EN EMERGENCIA, POR LAS DEFICIENCIAS PROPIAS DE UN PORCENTAJE REDUCIDO DEL PRESUPUESTO PÚBLICO, QUE SE ASIGNA A ESTE IMPORTANTE SECTOR.","EDUCACIÓN DE CALIDAD INCLUSIVA Y EQUITATIVA, Y PROMOVER LAS OPORTUNIDADES DE APRENDIZAJE PERMANENTE PARA TODOS. LA ASIGNACIÓN PRESUPUESTAL DEBE INCREMENTARSE DE MANERA VALIENTE E HISTÓRICA MÍNIMAMENTE AL 10% DEL PBI. GARANTIZAR MEJOR INFRAESTRUCTURA, EQUIPAMIENTO, AUMENTO DE SUELDO PARA LOS MAESTROS","PRIMEROS LUGARES EN LAS EVALUACIONES DE COMPRENSIÓN LECTORA. NUEVO CURRÍCULO NACIONAL, REGIONAL Y LOCAL. PROFESORES, ADMINISTRATIVOS Y PENSIONISTAS CON MEJORES SUELDOS.","ÚLTIMO LUGAR MUNDIAL EN COMPRENSIÓN LECTORA. CURRÍCULO NACIONAL, REGIONAL Y LOCAL DEFICIENTE.",,,1,1,100,2021-02-21 12:00:47
16542,125780,"NO EXISTE UNA POLÍTICA CLARA SOBRE REMUNERACIONES, SOMOS EL ÚNICO PAÍS LATINOAMERICANO QUE NO CUENTA CON UN CÓDIGO LABORAL. EXISTEN FUNCIONARIOS QUE GANAN 15,500 SOLES MIENTRAS EL SUELDO MÍNIMO ES 930 SOLES. URGE SU ELABORACIÓN EN CONSENSO DEL GOBIERNO, COLEGIOS PROFESIONALES Y TRABAJADORES","FOMENTAR UN CRECIMIENTO ECONÓMICO SOSTENIDO, INCLUSIVO Y SOSTENIBLE, EL EMPLEO PLENO Y PRODUCTIVO, Y EL TRABAJO DECENTE PARA TODOS.DEFENDEMOS EL DERECHO
AL TRABAJO, EL DERECHO EN EL TRABAJO Y EL DERECHO DESPUÉS DEL TRABAJO. ASÍ COMO LA SEGURIDAD SOCIAL CON CARÁCTERUNIVERSAL, QUE LES UNA VIDA DIGNA.",REDUCCIÓN DRÁSTICA DEL DESEMPLEO Y SUBEMPLEO. CRECIMIENTO DEL SECTOR AGRICULTURA Y LA INDUSTRIA.,"SIETE DE CADA DIEZ PERUANOS SON INFORMALES LABORALMENTE Y NO GOZAN DE DERECHO ALGUNO. LAS ACTIVIDADES CON MAYOR CAPACIDAD DE GENERAR EMPLEO NO SON PROMOVIDAS POR EL ESTADO, COMO LA AGRICULTURA Y LA INDUSTRIA, PROMOVIENDO LA MINERÍA CUANDO EN REALIDAD SOLO EMPLEA A MENOS DEL 1% DE LA PEA.",,,1,1,100,2021-02-21 12:00:47
16542,125781,"LO NIVELES DE POBREZA Y EXTREMA POBREZA PERSISTEN EN NIVELES ALARMANTES, QUE NO CORRESPONDE A UN PAÍS CON TANTAS RIQUEZAS.","FIN AL HAMBRE, LA SEGURIDAD ALIMENTARIA, MEJOR NUTRICIÓN Y PROMOVER LA AGRICULTURA SOSTENIBLE. IMPLEMENTAR UNA POLÍTICA AGRARIA COMO SEGURIDAD NACIONAL. ESTE SECTOR TIENE UNA AGENDA ESPECIAL EN NUESTRO PROGRAMA, DESDE EL INCREMENTO DEL PRESUPUESTO, LA TECNIFICACIÓN, PROMOVER MERCADOS INTER. Y EXT.",REDUCCIÓN DE LOS NIVELES DE POBREZA Y ELIMINACIÓN DE LOS NIVELES DE EXTREMA POBREZA.,ELEVADOS NIVELES DE POBREZA Y EXTREMA POBREZA EN LA ACTUALIDAD.,,,1,2,100,2021-02-21 12:00:47
